"Employee Number","First Name","Last Name","Email Address","Department","Job Level","Tenure","Pay Rate","Base Comp","Gender","Ethnicity","Tenure Date","Report Effective Date"
"00000892","Crystal","Lassiter","crystal.lassiter@widgetcorp.com","Saless","Analyst",8.89816582702378,31.0575,64605.1712216439,"Female",5,2011-02-06,2019-12-31
"00000072","Milton","Koskovich","milton.koskovich@widgetcorp.com","Complaince","Analyst",0.375085557837098,37.96,78953.1943933698,"Male",1,2019-08-16,2019-12-31
"00000045","Keely","Haring","keely.haring@widgetcorp.com","Design","Analyst",0.2217659137577,25.48,52994.9217575841,"Female",1,2019-10-11,2019-12-31
"00000228","Sabaah","al-Nawaz","sabaah.al-nawaz@widgetcorp.com","Design","Associate",0.960985626283368,36.42,75753.1147417122,"Male",6,2019-01-14,2019-12-31
"00000356","Alexandra","Kassmeier","alexandra.kassmeier@widgetcorp.com","Design","Analyst",0.112251882272416,29.19,60713.5387499665,"Female",5,2019-11-20,2019-12-31
"00000523","Salomon","Leyva Cardenas","salomon.leyva cardenas@widgetcorp.com","Design","Associate",0.0465434633812457,38.57,80218.5371943799,"Male",4,2019-12-14,2019-12-31
"00000692","Preston","Faudoa Carrasco","preston.faudoa carrasco@widgetcorp.com","Design","Manager",0.799452429842574,34.88,72548.2520312748,"Male",4,2019-03-14,2019-12-31
"00000779","Brendan","Marks","brendan.marks@widgetcorp.com","Design","Associate",0.188911704312115,36.99,76938.7375209165,"Male",1,2019-10-23,2019-12-31
"00000962","Maria","Mendez","maria.mendez@widgetcorp.com","Design","Director",0.818617385352498,46.64,97017.5076607769,"Female",4,2019-03-07,2019-12-31
"00000029","Shaaheen","el-Atallah","shaaheen.el-atallah@widgetcorp.com","Engineering","Analyst",0.470910335386721,28.75,59799.1476173352,"Male",6,2019-07-12,2019-12-31
"00000381","Jewel","Quintana Jr","jewel.quintana jr@widgetcorp.com","Engineering","Analyst",0.0684462696783025,28.84,59980.8657379899,"Female",1,2019-12-06,2019-12-31
"00000999","Thao","Ali","thao.ali@widgetcorp.com","Engineering","Executive",0.418891170431211,55.83,116133.462291442,"Female",2,2019-07-31,2019-12-31
"00000407","Gabrielle","Whitaker","gabrielle.whitaker@widgetcorp.com","Executive","Associate",0.123203285420945,55.04,114487.836344678,"Female",3,2019-11-16,2019-12-31
"00000453","Shajee'a","el-Maroun","shajee'a.el-maroun@widgetcorp.com","Finance","Analyst",0.678986995208761,29.23,60799.5488735594,"Female",6,2019-04-27,2019-12-31
"00000230","Fanio","Archuleta","fanio.archuleta@widgetcorp.com","HR","Associate",0.528405201916496,30.17,62747.2196633917,"Male",1,2019-06-21,2019-12-31
"00000720","Ruth","Loya","ruth.loya@widgetcorp.com","HR","Analyst",0.783025325119781,28.28,58830.0029285527,"Female",4,2019-03-20,2019-12-31
"00000934","Humaid","el-Siddique","humaid.el-siddique@widgetcorp.com","HR","VP",0.31211498973306,53.62,111524.468385485,"Male",6,2019-09-08,2019-12-31
"00000272","Alexander","Muldoon","alexander.muldoon@widgetcorp.com","IT/IS","Analyst",0.249144421629021,42.53,88459.0209709174,"Male",5,2019-10-01,2019-12-31
"00000566","Triniecia","Cross","triniecia.cross@widgetcorp.com","Information Technology and Information Seucrity","Analyst",0.791238877481177,28.82,59950.1025553117,"Female",3,2019-03-17,2019-12-31
"00000675","Deepak","Sato","deepak.sato@widgetcorp.com","Information Technology and Information Seucrity","Associate",0.607802874743327,38.37,79817.5068577907,"Male",2,2019-05-23,2019-12-31
"00000051","Kristopher","Warero Jr","kristopher.warero jr@widgetcorp.com","Marketing","Associate",0.501026694045175,29.21,60753.7024316719,"Male",3,2019-07-01,2019-12-31
"00000082","Alyssa","Tsosie","alyssa.tsosie@widgetcorp.com","Marketing","Analyst",0.323066392881588,26.82,55793.0349693354,"Female",1,2019-09-04,2019-12-31
"00000154","Marylyn","Lakobong","marylyn.lakobong@widgetcorp.com","Marketing","Associate",0.128678986995209,31.94,66444.3329555154,"Female",2,2019-11-14,2019-12-31
"00000296","Mauriesha","Bailey","mauriesha.bailey@widgetcorp.com","Marketing","Analyst",0.509240246406571,28.09,58417.2400396072,"Female",3,2019-06-28,2019-12-31
"00000339","Nicole","Salinas Frias","nicole.salinas frias@widgetcorp.com","Marketing","Analyst",0.928131416837782,25.88,53830.0098244096,"Female",4,2019-01-26,2019-12-31
"00000423","Jonathan","Gomez","jonathan.gomez@widgetcorp.com","Marketing","Associate",0.320328542094456,48.26,100386.872404583,"Male",4,2019-09-05,2019-12-31
"00000497","Jessica","Tisdel","jessica.tisdel@widgetcorp.com","Marketing","Analyst",0.739219712525667,26.85,55842.3791651856,"Female",3,2019-04-05,2019-12-31
"00000024","Sergio","Ramirez","sergio.ramirez@widgetcorp.com","Operations","Analyst",0.465434633812457,37.47,77933.396715842,"Male",4,2019-07-14,2019-12-31
"00000046","Kevin","Wong","kevin.wong@widgetcorp.com","Operations","Analyst",0.531143052703628,34.7,72173.05452534,"Male",2,2019-06-20,2019-12-31
"00000088","Bailey","Perez","bailey.perez@widgetcorp.com","Operations","Analyst",0.87337440109514,39.27,81680.0127620036,"Male",2,2019-02-15,2019-12-31
"00000109","Jesse","Garcilazo","jesse.garcilazo@widgetcorp.com","Operations","Analyst",0.243668720054757,31.34,65185.4151824549,"Male",4,2019-10-03,2019-12-31
"00000440","Melissa","De Jesus Rivera","melissa.de jesus rivera@widgetcorp.com","Operations","Manager",0.804928131416838,37.13,77224.8246126311,"Female",4,2019-03-12,2019-12-31
"00000544","Lutfiyya","el-Faraj","lutfiyya.el-faraj@widgetcorp.com","Operations","Analyst",0.991101984941821,28.5,59286.5316483105,"Female",6,2019-01-03,2019-12-31
"00000958","Tiffany","Gonzales","tiffany.gonzales@widgetcorp.com","Operations","Director",0.361396303901437,45.49,94614.7938482717,"Female",4,2019-08-21,2019-12-31
"00000019","Aaron","Rea","aaron.rea@widgetcorp.com","Procurement","Analyst",0.347707049965777,27.3,56781.2520542799,"Male",1,2019-08-26,2019-12-31
"00000086","Amy","Chew","amy.chew@widgetcorp.com","Sales","Analyst",0.31211498973306,25.85,53766.462465021,"Female",5,2019-09-08,2019-12-31
"00000115","Benjamin","Gilchrist","benjamin.gilchrist@widgetcorp.com","Sales","Associate",0.0848733744010951,52.08,108327.557044835,"Male",5,2019-11-30,2019-12-31
"00000221","Amer","Kim","amer.kim@widgetcorp.com","Sales","Analyst",0.681724845995893,25.66,53368.1099857753,"Male",2,2019-04-26,2019-12-31
"00000567","Musheera","al-Mian","musheera.al-mian@widgetcorp.com","Sales","Manager",0.396988364134155,35.27,73367.0144642152,"Female",6,2019-08-08,2019-12-31
"00000649","Shaakira","el-Saba","shaakira.el-saba@widgetcorp.com","Sales","Manager",0.323066392881588,37.7,78425.6622922402,"Female",6,2019-09-04,2019-12-31
"00000831","Hamdi","al-Hameed","hamdi.al-hameed@widgetcorp.com","Sales","Manager",0.355920602327173,50.03,104058.241136822,"Male",6,2019-08-23,2019-12-31
"00000926","Mumina","al-Amen","mumina.al-amen@widgetcorp.com","Sales","VP",0.284736481861739,49.96,103924.182793315,"Female",6,2019-09-18,2019-12-31
"00000973","Jaime","Ramos-Silerio","jaime.ramos-silerio@widgetcorp.com","Sales","VP",0.410677618069815,68.14,141737.545834821,"Male",4,2019-08-03,2019-12-31
"00000197","Randall","Franklin","randall.franklin@widgetcorp.com","Saless","Analyst",0.15605749486653,40.19,83588.6660736815,"Male",3,2019-11-04,2019-12-31
"00000789","Eric","Williams","eric.williams@widgetcorp.com","Saless","Associate",0.139630390143737,40.68,84608.8047640453,"Male",3,2019-11-10,2019-12-31
