"Employee Number","First Name","Last Name","Email Address","Department","Job Level","Tenure","Pay Rate","Base Comp","Gender","Ethnicity","Tenure Date","Report Effective Date"
"00000628","Joshuah","Felberg","joshuah.felberg@widgetcorp.com","Sales","Manager",5.86012430196958,58.79,122273.363723946,"Male",5,2013-02-19,2018-12-31
"00000631","Peter","Isgreen","peter.isgreen@widgetcorp.com","Sales","VP",5.8789107684427,49.16,102245.180493957,"Male",5,2013-02-12,2018-12-31
"00000635","Bradlie","Voliton","bradlie.voliton@widgetcorp.com","Sales","Associate",5.88888056149378,32.15,66881.6969144004,"Female",3,2013-02-09,2018-12-31
"00000644","Michiyo","Kim","michiyo.kim@widgetcorp.com","Sales","Associate",5.92395942982765,33.09,68833.6763686903,"Female",2,2013-01-27,2018-12-31
"00000651","Megan","Chacon","megan.chacon@widgetcorp.com","Sales","Manager",5.97404203418655,37.13,77234.0922646296,"Female",1,2013-01-08,2018-12-31
"00000660","Thuanh","Pham","thuanh.pham@widgetcorp.com","Sales","Manager",6.06062267409308,37.55,78108.3560412951,"Female",2,2012-12-08,2018-12-31
"00000665","Sajiyya","al-Salahuddin","sajiyya.al-salahuddin@widgetcorp.com","Sales","Associate",6.09069113376348,32.96,68549.6301352924,"Female",6,2012-11-27,2018-12-31
"00000704","Amy","Mccrum","amy.mccrum@widgetcorp.com","Sales","Associate",6.27741180302523,32.81,68239.7953132527,"Female",4,2012-09-20,2018-12-31
"00000709","Ty","Nielsen","ty.nielsen@widgetcorp.com","Sales","Associate",6.33443542361866,57.77,120169.05420575,"Male",1,2012-08-30,2018-12-31
"00000715","Miriah","Acosta-Marquez","miriah.acosta-marquez@widgetcorp.com","Sales","Manager",6.35030189214629,37.91,78856.5799924835,"Female",4,2012-08-24,2018-12-31
"00000722","Saleem","el-Saba","saleem.el-saba@widgetcorp.com","Sales","Director",6.40050904199764,62.27,129518.724076815,"Male",6,2012-08-06,2018-12-31
"00000731","Alyce","Newton","alyce.newton@widgetcorp.com","Sales","VP",6.45939872133474,47.92,99669.0925796514,"Female",3,2012-07-15,2018-12-31
"00000746","Sherry","Lone","sherry.lone@widgetcorp.com","Sales","Manager",6.49842111444593,35.88,74623.6087482868,"Female",2,2012-07-01,2018-12-31
"00000754","Luis","Mora","luis.mora@widgetcorp.com","Sales","Manager",6.603299140452,51.47,107067.505842895,"Male",4,2012-05-24,2018-12-31
"00000758","Ryan","Buzbee","ryan.buzbee@widgetcorp.com","Sales","Associate",6.62499288491144,44.69,92965.1319367327,"Male",5,2012-05-16,2018-12-31
"00000788","Aden","Warren","aden.warren@widgetcorp.com","Sales","Manager",6.82426658576879,51.95,108065.320867442,"Male",3,2012-03-04,2018-12-31
"00000792","Urwa","el-Shaikh","urwa.el-shaikh@widgetcorp.com","Sales","Director",6.84485951643553,41.92,87186.8858348287,"Female",6,2012-02-25,2018-12-31
"00000798","Eric","Friedman","eric.friedman@widgetcorp.com","Sales","Manager",6.87108207679501,50.64,105326.857892302,"Male",3,2012-02-16,2018-12-31
"00000832","Kari","John","kari.john@widgetcorp.com","Sales","VP",7.23171011944289,50.62,105295.794602305,"Female",1,2011-10-07,2018-12-31
"00000833","Sandra","Rodriguez","sandra.rodriguez@widgetcorp.com","Sales","Director",7.23228727995034,46.25,96202.2480234065,"Female",4,2011-10-07,2018-12-31
"00000834","Amber","Wiles","amber.wiles@widgetcorp.com","Sales","Director",7.23463280247054,43.89,91292.5361303247,"Female",5,2011-10-06,2018-12-31
"00000852","Alexander","Quintana","alexander.quintana@widgetcorp.com","Sales","Manager",7.42111737805345,51.95,108063.670136269,"Male",4,2011-07-30,2018-12-31
"00000863","Cody","Hogan","cody.hogan@widgetcorp.com","Sales","Manager",7.52619571382895,56.12,116727.548868729,"Male",5,2011-06-22,2018-12-31
"00000875","Monica","Islamzai","monica.islamzai@widgetcorp.com","Sales","Director",7.63131930378298,43.98,91480.9652058398,"Female",2,2011-05-14,2018-12-31
"00000878","Noe","Brenner","noe.brenner@widgetcorp.com","Sales","Director",7.64371854557191,61.69,128305.002590675,"Male",1,2011-05-10,2018-12-31
"00000896","Kathryn","Mcmanus","kathryn.mcmanus@widgetcorp.com","Sales","Manager",7.95371783650607,40.82,84909.6086449189,"Female",5,2011-01-16,2018-12-31
"00000906","Helena","Hansen","helena.hansen@widgetcorp.com","Sales","Director",8.10266534681205,45.53,94704.8216938297,"Female",5,2010-11-23,2018-12-31
"00000943","Eric","Gonzalez Lopez","eric.gonzalez lopez@widgetcorp.com","Sales","Director",8.6148987374593,61.38,127674.119680561,"Male",4,2010-05-20,2018-12-31
"00000959","Michelle","Zoetewey","michelle.zoetewey@widgetcorp.com","Sales","Manager",9.05814434287715,38.37,79817.1170806858,"Female",5,2009-12-09,2018-12-31
"00000979","Michael","Gandomcar","michael.gandomcar@widgetcorp.com","Sales","Executive",9.79054749532845,80.83,168121.532167514,"Male",2,2009-03-17,2018-12-31
"00000982","Terell","Miller","terell.miller@widgetcorp.com","Sales","VP",9.95791509705631,66.91,139171.67621699,"Male",3,2009-01-14,2018-12-31
"00000992","Lio","Stokes","lio.stokes@widgetcorp.com","Sales","VP",10.4327276379074,49.07,102065.232236056,"Female",2,2008-07-25,2018-12-31
"00001000","Tiffany","Gottlieb","tiffany.gottlieb@widgetcorp.com","Sales","Executive",11.9156973378915,78.35,162958.465831928,"Male",2,2007-01-30,2018-12-31
"00000007","Collin","Werner","collin.werner@widgetcorp.com","Saless","Analyst",1.48781353150807,30.68,63816.6674751236,"Male",1,2017-07-05,2018-12-31
"00000113","Sarah","Roady","sarah.roady@widgetcorp.com","Saless","Analyst",3.24123597169075,27.84,57904.5380692551,"Female",5,2015-10-04,2018-12-31
"00000212","Barry","Pham","barry.pham@widgetcorp.com","Saless","Analyst",3.83464963433089,37.79,78606.4415765522,"Male",2,2015-03-01,2018-12-31
"00000218","Aditya","Reza","aditya.reza@widgetcorp.com","Saless","Associate",3.89117469002619,31.73,66002.3287043829,"Male",2,2015-02-08,2018-12-31
"00000269","Tony","Moua","tony.moua@widgetcorp.com","Saless","Associate",4.10902613228749,46.42,96546.2083913132,"Male",2,2014-11-21,2018-12-31
"00000283","Kevin","Jones","kevin.jones@widgetcorp.com","Saless","Analyst",4.1704880777982,36.28,75461.0436592026,"Male",3,2014-10-29,2018-12-31
"00000449","Samuel","Tibby","samuel.tibby@widgetcorp.com","Saless","Associate",4.99343458699707,38.15,79344.1228968431,"Male",5,2014-01-02,2018-12-31
"00000461","Ghaada","el-Mirza","ghaada.el-mirza@widgetcorp.com","Saless","Associate",5.04355640259907,31.3,65113.5333103626,"Female",6,2013-12-14,2018-12-31
"00000697","Maris","Jackson","maris.jackson@widgetcorp.com","Saless","Associate",6.23509541154471,30.69,63843.5365866646,"Female",3,2012-10-05,2018-12-31
"00000822","Natayvia","Akins","natayvia.akins@widgetcorp.com","Saless","VP",7.13873144594981,48.62,101125.280488622,"Female",3,2011-11-10,2018-12-31
"00000854","Jeovanni","Lynn","jeovanni.lynn@widgetcorp.com","Saless","Director",7.44545324438918,58.4,121475.674215049,"Male",1,2011-07-21,2018-12-31
"00000892","Crystal","Lassiter","crystal.lassiter@widgetcorp.com","Saless","Analyst",7.89816582702378,30.3,63029.4353381891,"Female",5,2011-02-06,2018-12-31
